nCount_RNA,nFeature_RNA,percent.mt,cellType
4400,2318,3.45454545454545,Corneal epithelium
5053,2466,0.910350286958243,Ocular epithelium
9714,2633,1.57504632489191,Limbal epithelium
9815,2496,4.61538461538462,Ocular epithelium
6012,2824,0.981370592149035,Ocular epithelium
3993,1709,4.55797645880291,Ocular epithelium
7380,1864,9.7289972899729,Corneal epithelium
8931,2683,2.09383047810995,Ocular epithelium
5772,2221,1.68052668052668,Corneal epithelium
11128,3139,1.72537742631201,Ocular epithelium
17248,4581,1.8958719851577,Conjuctival epithelium
1574,733,10.6734434561626,Corneal epithelium
5891,2267,7.57087081989475,Corneal epithelium
3363,1513,3.15194766577461,Corneal epithelium
10897,3010,1.99137377259796,Limbal epithelium
6524,2480,5.80931943592888,Limbal epithelium
1063,595,3.10442144873001,Corneal epithelium
10987,2900,0.8009465732229,Ocular epithelium
5225,1917,8.55502392344498,Ocular epithelium
8293,2417,2.91812371879899,Ocular epithelium
10949,2824,3.52543611288702,Ocular epithelium
2487,1057,1.36710896662646,Limbal epithelium
6860,2749,0.32069970845481,Corneal epithelium
28306,5567,1.0598459690525,Ocular epithelium
5091,1875,2.10174818306816,Limbal epithelium
16110,3831,7.77777777777778,Conjuctival epithelium
2155,940,12.9930394431555,Ocular epithelium
2755,1339,0.43557168784029,Corneal epithelium
2541,981,13.9315230224321,Corneal epithelium
41913,6163,1.8848567270298,Corneal epithelium
1049,637,1.04861773117255,Conjuctival epithelium
9355,2982,0.34206306787814,Ocular epithelium
1263,636,13.5391923990499,Ocular epithelium
8841,2438,3.37065942766655,Ocular epithelium
5755,2114,0.625543006081668,Ocular epithelium
10611,2747,3.71312788615588,Corneal epithelium
10590,2929,3.49386213408876,Corneal epithelium
7850,1978,5.77070063694268,Ocular epithelium
1293,731,11.1368909512761,Conjuctival epithelium
6847,2233,1.63575288447495,Ocular epithelium
5982,1957,7.85690404546974,Ocular epithelium
2616,1146,0.726299694189602,Ocular epithelium
1785,1017,4.59383753501401,Ocular epithelium
11939,3044,1.69193399782226,Ocular epithelium
5030,1842,1.70974155069583,Ocular epithelium
2983,1723,3.31880657056654,Limbal epithelium
2899,1120,3.10451879958606,Corneal epithelium
11670,2840,4.64438731790917,Ocular epithelium
3985,1294,0.0250941028858218,Conjuctival epithelium
13083,3091,3.90583199571964,Corneal epithelium
16822,3837,1.0165259778861,Ocular epithelium
1548,948,3.81136950904393,Ocular epithelium
4828,1748,3.16901408450704,Ocular epithelium
2224,1040,9.75719424460432,Corneal epithelium
9482,2650,5.39970470364902,Corneal epithelium
11244,2804,1.82319459267165,Ocular epithelium
6502,1889,7.04398646570286,Ocular epithelium
16968,3758,0.506836397925507,Ocular epithelium
8602,2463,1.41827481980935,Ocular epithelium
79580,7966,3.25961296808243,Corneal epithelium
1606,865,0.933997509339975,Corneal epithelium
6038,1830,11.5104339185161,Ocular epithelium
7140,2709,1.28851540616246,Corneal epithelium
1720,918,2.38372093023256,Ocular epithelium
14331,3425,2.63066080524737,Limbal epithelium
8119,2315,4.0768567557581,Ocular epithelium
6926,2012,4.88016170950043,Ocular epithelium
7640,2449,0.602094240837696,Ocular epithelium
8982,2228,3.55154753952349,Ocular epithelium
8450,2257,2.89940828402367,Ocular epithelium
8033,2499,2.05402713805552,Corneal epithelium
8766,2492,5.90919461556012,Ocular epithelium
9518,2584,4.28661483504938,Ocular epithelium
7186,2152,5.80295018090732,Ocular epithelium
8435,2273,5.41790160047421,Corneal epithelium
7229,2152,2.21330751141237,Ocular epithelium
9324,2444,12.2801372801373,Corneal epithelium
9449,2752,5.38681341940946,Ocular epithelium
9240,2536,6.2012987012987,Ocular epithelium
1535,1045,1.36807817589577,Corneal epithelium
3589,1413,6.74282529952633,Ocular epithelium
1348,786,3.18991097922849,Limbal epithelium
11336,3240,2.81404375441073,Ocular epithelium
10149,2782,5.34042762833777,Ocular epithelium
4675,1802,3.52941176470588,Ocular epithelium
12049,3070,2.32384430243174,Corneal epithelium
6402,2104,1.68697282099344,Limbal epithelium
9942,2604,1.70991752162543,Ocular epithelium
7214,2370,5.91904629886332,Ocular epithelium
3766,1444,6.87732342007435,Ocular epithelium
91663,8536,0.88585361596282,Ocular epithelium
7285,2131,5.73781743308167,Ocular epithelium
9477,2745,4.79054553128627,Ocular epithelium
16228,4594,1.48508750308109,Ocular epithelium
22477,4854,2.1266183209503,Conjuctival epithelium
1955,1200,2.60869565217391,Conjuctival epithelium
7337,2156,3.95256916996047,Ocular epithelium
10100,2711,6.45544554455446,Corneal epithelium
125934,9721,4.14502834818238,Ocular epithelium
54180,6435,6.24584717607973,Conjuctival epithelium
1088,572,2.02205882352941,Corneal epithelium
1120,621,6.51785714285714,Conjuctival epithelium
131876,8434,1.97382389517425,Conjuctival epithelium
2747,1222,10.9938114306516,Conjuctival epithelium
1139,661,6.84811237928007,Corneal epithelium
1062,599,4.51977401129944,Conjuctival epithelium
3378,1439,4.29248075784488,Conjuctival epithelium
5427,1951,2.52441496222591,Conjuctival epithelium
1536,856,5.46875,Conjuctival epithelium
2017,1045,6.74268715914725,Conjuctival epithelium
3450,1802,5.07246376811594,Limbal epithelium
2356,1065,6.40916808149406,Conjuctival epithelium
4346,1715,4.94707777266452,Ocular epithelium
1530,852,4.44444444444444,Conjuctival epithelium
2330,1280,2.40343347639485,Corneal epithelium
21154,4698,5.66795877848161,Conjuctival epithelium
15438,3933,3.40069957248348,Conjuctival epithelium
1312,861,5.5640243902439,Conjuctival epithelium
2060,1104,5.29126213592233,Conjuctival epithelium
1876,1071,12.4200426439232,Ocular epithelium
1222,750,1.96399345335516,Conjuctival epithelium
1525,960,9.44262295081967,Ocular epithelium
1643,1042,1.94765672550213,Conjuctival epithelium
2318,860,2.02761000862813,Conjuctival epithelium
4411,1478,1.60961233280435,Corneal epithelium
1495,915,2.60869565217391,Corneal epithelium
2268,1148,7.49559082892416,Limbal epithelium
2374,1395,11.1204717775906,Corneal epithelium
1824,997,2.41228070175439,Conjuctival epithelium
22563,4807,3.31072995612286,Conjuctival epithelium
1205,785,9.70954356846473,Ocular epithelium
3526,1735,4.25411230856495,Conjuctival epithelium
1420,740,4.50704225352113,Conjuctival epithelium
1094,617,5.11882998171846,Ocular epithelium
8955,3055,10.9101060859855,Corneal epithelium
1481,702,2.22822417285618,Corneal epithelium
1099,675,4.73157415832575,Conjuctival epithelium
1914,1146,7.94148380355277,Conjuctival epithelium
1736,878,10.7142857142857,Conjuctival epithelium
16894,4515,5.03137208476382,Limbal epithelium
1040,584,4.51923076923077,Conjuctival epithelium
2487,1151,2.73421793325292,Limbal epithelium
1628,708,4.72972972972973,Conjuctival epithelium
2384,1400,1.84563758389262,Conjuctival epithelium
1873,808,4.59156433529098,Ocular epithelium
1066,635,6.09756097560976,Corneal epithelium
2647,1446,2.94673214960332,Conjuctival epithelium
4009,1616,5.46270890496383,Ocular epithelium
3362,1391,3.00416418798334,Ocular epithelium
1091,633,6.69110907424381,Corneal epithelium
1898,1192,9.69441517386723,Conjuctival epithelium
1768,883,2.31900452488688,Ocular epithelium
1618,939,5.62422744128554,Conjuctival epithelium
1210,754,7.68595041322314,Ocular epithelium
1179,732,5.51314673452078,Conjuctival epithelium
4541,2230,5.32922263818542,Conjuctival epithelium
7269,2528,12.1062044297703,Corneal epithelium
1202,750,2.24625623960067,Conjuctival epithelium
1059,681,4.81586402266289,Conjuctival epithelium
2412,1252,10.0746268656716,Ocular epithelium
5429,2428,10.5728495118806,Corneal epithelium
3667,1745,14.2896100354513,Corneal epithelium
2815,1166,3.09058614564831,Conjuctival epithelium
18435,4511,6.10252237591538,Corneal epithelium
2348,1126,7.11243611584327,Conjuctival epithelium
1607,876,5.9738643434972,Conjuctival epithelium
2940,950,3.46938775510204,Limbal epithelium
13859,3594,4.3004545782524,Corneal epithelium
1078,570,9.8330241187384,Conjuctival epithelium
2903,1543,2.54908715122287,Conjuctival epithelium
1171,725,7.51494449188727,Conjuctival epithelium
1117,678,4.65532676812892,Conjuctival epithelium
3013,1424,1.92499170262197,Conjuctival epithelium
3939,1797,13.2013201320132,Corneal epithelium
1651,846,2.30163537250151,Ocular epithelium
15608,4078,8.00230650948232,Conjuctival epithelium
2164,1167,2.12569316081331,Corneal epithelium
1133,707,4.58958517210944,Conjuctival epithelium
1030,648,6.11650485436893,Corneal epithelium
2226,1107,7.3225516621743,Conjuctival epithelium
6381,2734,8.27456511518571,Corneal epithelium
1214,720,6.58978583196046,Conjuctival epithelium
1488,782,6.04838709677419,Conjuctival epithelium
1099,652,6.46041856232939,Conjuctival epithelium
6959,2667,2.12674234803851,Ocular epithelium
1222,786,5.97381342062193,Conjuctival epithelium
17651,4427,4.1754008271486,Limbal epithelium
3321,1303,0.843119542306534,Conjuctival epithelium
1284,752,3.66043613707165,Corneal epithelium
1458,946,2.67489711934156,Conjuctival epithelium
3483,1632,4.30663221360896,Conjuctival epithelium
2126,980,4.56255879586077,Ocular epithelium
1509,880,5.76540755467197,Conjuctival epithelium
2656,1307,11.6340361445783,Corneal epithelium
2436,1387,5.5008210180624,Conjuctival epithelium
4767,1712,4.65701699181875,Ocular epithelium
1110,614,8.01801801801802,Conjuctival epithelium
3910,1838,13.4782608695652,Ocular epithelium
1231,749,4.06173842404549,Conjuctival epithelium
3760,1774,2.4468085106383,Conjuctival epithelium
1680,958,2.73809523809524,Conjuctival epithelium
1770,944,5.53672316384181,Conjuctival epithelium
1792,1075,6.08258928571429,Limbal epithelium
1041,592,7.01248799231508,Conjuctival epithelium
54402,7257,4.67629866549024,Limbal epithelium
1029,593,6.21963070942663,Conjuctival epithelium
1486,972,9.69044414535666,Limbal epithelium
1802,1033,8.49056603773585,Corneal epithelium
1236,720,4.77346278317152,Conjuctival epithelium
1330,753,3.90977443609023,Conjuctival epithelium
7336,2671,7.59269356597601,Ocular epithelium
1125,691,5.51111111111111,Conjuctival epithelium
2012,884,2.68389662027833,Limbal epithelium
4370,1800,9.49656750572082,Ocular epithelium
1485,881,3.56902356902357,Corneal epithelium
1835,1011,10.2452316076294,Conjuctival epithelium
1282,723,6.16224648985959,Conjuctival epithelium
1367,676,11.8507681053402,Limbal epithelium
1303,699,4.06753645433615,Corneal epithelium
1863,994,1.71765968867418,Conjuctival epithelium
13054,3618,6.02880343189827,Corneal epithelium
1126,604,6.48312611012433,Conjuctival epithelium
10537,3222,3.98595425642972,Limbal epithelium
13987,4717,7.45692428683778,Conjuctival epithelium
1100,678,4.63636363636364,Conjuctival epithelium
2901,1528,14.8914167528438,Limbal epithelium
3570,1546,2.71708683473389,Corneal epithelium
1305,787,5.59386973180077,Conjuctival epithelium
1455,853,4.67353951890034,Conjuctival epithelium
1195,631,9.20502092050209,Conjuctival epithelium
1219,721,6.56275635767022,Corneal epithelium
5186,1649,1.19552641727729,Ocular epithelium
1601,965,3.3104309806371,Conjuctival epithelium
1105,648,4.79638009049774,Ocular epithelium
10408,4121,7.15795541890853,Corneal epithelium
2668,1506,2.47376311844078,Conjuctival epithelium
20028,4549,5.4773317355702,Conjuctival epithelium
5340,2089,12.6966292134831,Ocular epithelium
26791,5518,3.10178791385167,Conjuctival epithelium
1940,1116,2.21649484536082,Conjuctival epithelium
18463,4700,5.7249634403943,Conjuctival epithelium
7470,2708,6.11780455153949,Conjuctival epithelium
1929,981,5.18403317781234,Ocular epithelium
1416,816,3.38983050847458,Conjuctival epithelium
1653,1039,5.74712643678161,Conjuctival epithelium
1233,747,5.27169505271695,Corneal epithelium
1197,611,9.60735171261487,Corneal epithelium
3738,1365,1.95291599785982,Limbal epithelium
1192,665,12.0805369127517,Ocular epithelium
1151,717,5.3866203301477,Conjuctival epithelium
2472,1184,13.4708737864078,Conjuctival epithelium
1722,963,3.54239256678281,Limbal epithelium
16186,5110,4.3123687137032,Conjuctival epithelium
1675,877,2.2089552238806,Ocular epithelium
5140,1352,1.67315175097276,Corneal epithelium
1446,872,5.53250345781466,Conjuctival epithelium
3410,1538,4.60410557184751,Limbal epithelium
9448,3212,7.20787468247248,Ocular epithelium
2001,967,4.49775112443778,Conjuctival epithelium
10993,3317,3.25661784772128,Conjuctival epithelium
4686,2065,10.6060606060606,Conjuctival epithelium
1134,650,14.6384479717813,Conjuctival epithelium
1517,913,14.1067897165458,Conjuctival epithelium
1164,762,6.09965635738832,Conjuctival epithelium
1667,873,9.17816436712658,Conjuctival epithelium
1067,636,6.74789128397376,Corneal epithelium
1773,863,3.44049633389735,Conjuctival epithelium
1643,939,4.56482045039562,Conjuctival epithelium
1643,782,4.38222763237979,Corneal epithelium
1730,945,3.41040462427746,Conjuctival epithelium
1042,601,4.79846449136276,Corneal epithelium
1466,941,2.45566166439291,Conjuctival epithelium
2066,1281,2.42013552758955,Conjuctival epithelium
3572,1626,10.8622620380739,Corneal epithelium
64257,7547,4.79792084909037,Corneal epithelium
4760,2226,2.92016806722689,Ocular epithelium
6532,2443,0.688916105327618,Conjuctival epithelium
1206,724,10.1990049751244,Conjuctival epithelium
1870,1028,2.5668449197861,Conjuctival epithelium
1678,1042,7.38974970202622,Conjuctival epithelium
7319,2114,4.22188823609783,Ocular epithelium
6479,2410,6.35900601944745,Ocular epithelium
1041,625,5.37944284341979,Corneal epithelium
2055,955,2.04379562043796,Conjuctival epithelium
1002,567,9.78043912175649,Conjuctival epithelium
1060,708,4.05660377358491,Conjuctival epithelium
1175,721,3.14893617021277,Conjuctival epithelium
4158,1752,2.62145262145262,Ocular epithelium
1011,713,8.70425321463897,Ocular epithelium
1873,1053,6.51361452215697,Conjuctival epithelium
4375,2039,10.6971428571429,Limbal epithelium
2230,1345,10.762331838565,Corneal epithelium
1303,873,6.52340752110514,Conjuctival epithelium
1165,700,9.18454935622318,Conjuctival epithelium
1448,942,5.11049723756906,Conjuctival epithelium
9134,3625,7.09437267352748,Corneal epithelium
3834,1594,8.21596244131455,Ocular epithelium
15032,4729,8.99414582224587,Conjuctival epithelium
1087,582,4.50781968721251,Conjuctival epithelium
1008,590,4.16666666666667,Conjuctival epithelium
5915,2433,5.73119188503804,Ocular epithelium
1236,678,3.4789644012945,Conjuctival epithelium
10096,3203,7.19096671949287,Conjuctival epithelium
10834,3488,10.9931696510984,Corneal epithelium
1772,964,4.68397291196388,Conjuctival epithelium
1880,818,1.91489361702128,Conjuctival epithelium
100497,8691,4.74939550434341,Corneal epithelium
4514,1921,13.2476739034116,Ocular epithelium
9405,2945,5.32695374800638,Ocular epithelium
9325,3036,11.5495978552279,Ocular epithelium
6488,2327,6.50431565967941,Ocular epithelium
2947,1393,0.984051577875806,Corneal epithelium
59127,7198,4.06751568657297,Ocular epithelium
13292,3575,5.50707192296118,Ocular epithelium
16374,4237,6.68132405032368,Corneal epithelium
9102,2919,7.36101955614151,Ocular epithelium
9844,3457,12.2714343762698,Corneal epithelium
141347,9269,3.06621293695657,Ocular epithelium
11965,3696,6.17634768073548,Conjuctival epithelium
14933,4092,6.23451416326257,Corneal epithelium
3177,1360,6.23229461756374,Ocular epithelium
13169,3333,3.45508390918065,Corneal epithelium
11916,3637,7.39342061094327,Corneal epithelium
21263,5057,3.16512251328599,Conjuctival epithelium
13291,3321,5.36453239033933,Ocular epithelium
11419,3204,7.3649181189246,Ocular epithelium
12353,3972,7.19663239698859,Conjuctival epithelium
13623,3845,6.4743448579608,Ocular epithelium
6815,2511,9.86060161408657,Ocular epithelium
10760,3176,6.01301115241636,Ocular epithelium
3254,1580,6.17701290719115,Conjuctival epithelium
4194,1528,0.929899856938484,Ocular epithelium
30782,5926,6.36410889480865,Corneal epithelium
1737,831,9.15371329879102,Ocular epithelium
22087,4535,4.55924299361615,Conjuctival epithelium
2591,1590,6.40679274411424,Conjuctival epithelium
11568,3406,6.7859612724758,Corneal epithelium
53093,7565,4.69930122615034,Conjuctival epithelium
13009,3634,5.71911753401491,Ocular epithelium
16358,4104,4.26091209194278,Ocular epithelium
18059,4106,6.60058696494823,Corneal epithelium
16759,4193,4.97643057461662,Ocular epithelium
1813,945,2.20628792057363,Conjuctival epithelium
14119,3848,5.80777675472767,Limbal epithelium
8764,2998,7.30260155180283,Corneal epithelium
4292,1790,7.0596458527493,Ocular epithelium
10539,3261,6.02523958629851,Ocular epithelium
2925,1427,2.46153846153846,Conjuctival epithelium
2723,1260,8.11604847594565,Conjuctival epithelium
16959,4303,4.27501621557875,Ocular epithelium
5261,1772,14.5979851739213,Limbal epithelium
1681,842,2.85544318857823,Corneal epithelium
7195,2892,12.2029186935372,Conjuctival epithelium
26401,5855,6.02628688307261,Conjuctival epithelium
10038,3269,6.22633990834828,Ocular epithelium
13030,3372,4.35917114351497,Conjuctival epithelium
7141,2471,0.25206553703963,Conjuctival epithelium
22364,4846,5.10642103380433,Ocular epithelium
1317,805,6.68185269552012,Conjuctival epithelium
33105,6855,5.20465186527715,Conjuctival epithelium
14837,4567,6.16027498820516,Conjuctival epithelium
11348,3373,9.97532604864293,Ocular epithelium
4860,2077,12.9012345679012,Ocular epithelium
13103,3525,6.41074563077158,Limbal epithelium
10247,3140,4.15731433590319,Ocular epithelium
84374,8902,3.6587100291559,Conjuctival epithelium
12169,3351,6.44260004930561,Ocular epithelium
1695,862,2.53687315634218,Conjuctival epithelium
9977,3211,5.90357822992884,Ocular epithelium
1600,933,10.75,Conjuctival epithelium
1195,706,0.753138075313807,Conjuctival epithelium
1402,879,1.71184022824536,Limbal epithelium
1613,860,2.97582145071296,Conjuctival epithelium
22540,4490,5.76308784383319,Conjuctival epithelium
37527,6425,3.2136861459749,Conjuctival epithelium
26281,5710,6.81861420798295,Conjuctival epithelium
3803,1444,0.762555876939258,Ocular epithelium
1115,690,3.67713004484305,Conjuctival epithelium
12080,4237,5.27317880794702,Conjuctival epithelium
12732,3698,5.3330191643104,Ocular epithelium
10708,3146,7.15353007097497,Limbal epithelium
1594,892,1.81932245922208,Corneal epithelium
1942,1005,2.00823892893924,Conjuctival epithelium
16254,3973,6.90291620524179,Ocular epithelium
2594,1341,0.809560524286816,Corneal epithelium
1008,635,1.88492063492063,Conjuctival epithelium
4117,1495,1.21447656060238,Conjuctival epithelium
9914,3397,6.63707887835384,Ocular epithelium
10069,3021,6.86264773065846,Corneal epithelium
3140,1309,1.21019108280255,Ocular epithelium
2517,1140,13.0313865713151,Ocular epithelium
2017,1057,4.31333663857214,Corneal epithelium
4009,1946,11.34946370666,Limbal epithelium
10376,3631,7.8739398612182,Corneal epithelium
10677,3169,6.67790577877681,Ocular epithelium
7085,2720,9.78122794636556,Ocular epithelium
1493,816,7.03281982585399,Conjuctival epithelium
28199,5350,4.97180751090464,Ocular epithelium
43337,6486,5.15494842744075,Conjuctival epithelium
19622,4763,7.24187136887167,Conjuctival epithelium
15985,3857,4.78573662808883,Ocular epithelium
11883,3493,5.73087604140369,Ocular epithelium
11841,3412,6.7899670635926,Ocular epithelium
4244,1838,6.10273327049953,Conjuctival epithelium
8505,2957,8.51263962375073,Conjuctival epithelium
1417,767,4.86944248412138,Conjuctival epithelium
1228,747,4.07166123778502,Conjuctival epithelium
2216,1167,11.2815884476534,Conjuctival epithelium
2324,1205,3.65748709122203,Conjuctival epithelium
2375,1164,1.47368421052632,Conjuctival epithelium
117958,9387,1.809966259177,Conjuctival epithelium
32614,5448,5.06224320843809,Conjuctival epithelium
1963,1197,1.27356087620988,Conjuctival epithelium
1355,788,4.7970479704797,Conjuctival epithelium
8208,2855,9.33235867446394,Corneal epithelium
2772,1336,14.6464646464646,Ocular epithelium
5610,2112,12.5311942959002,Ocular epithelium
10541,3142,6.28023906650223,Limbal epithelium
90961,8835,2.89684590099053,Conjuctival epithelium
3423,1112,0.7011393514461,Corneal epithelium
28628,5788,4.32094452983093,Conjuctival epithelium
3603,1454,4.99583680266445,Conjuctival epithelium
1945,902,3.13624678663239,Conjuctival epithelium
1036,658,3.37837837837838,Conjuctival epithelium
1096,633,1.36861313868613,Conjuctival epithelium
22739,4824,6.1788117331457,Ocular epithelium
1247,773,5.13231756214916,Conjuctival epithelium
2890,1549,2.17993079584775,Conjuctival epithelium
11648,3505,6.00961538461539,Ocular epithelium
12271,3403,5.17480237959416,Ocular epithelium
18047,4562,6.32238045104449,Corneal epithelium
2892,1652,5.77455048409405,Ocular epithelium
1134,696,2.55731922398589,Conjuctival epithelium
1168,683,4.19520547945205,Conjuctival epithelium
2598,1231,0.962278675904542,Corneal epithelium
13368,3501,4.89228007181329,Ocular epithelium
13539,3671,6.32247581062117,Limbal epithelium
1240,698,2.90322580645161,Conjuctival epithelium
3521,1454,0.653223516046578,Corneal epithelium
19431,4576,7.26673871648397,Corneal epithelium
7565,2604,6.66226040978189,Ocular epithelium
11418,3359,13.7239446488001,Conjuctival epithelium
2483,1017,2.77889649617398,Conjuctival epithelium
3793,1597,14.6058528868969,Corneal epithelium
8777,3518,12.396035091717,Corneal epithelium
9524,3016,6.02687946241075,Ocular epithelium
4794,2192,8.51063829787234,Ocular epithelium
28839,5166,5.57925032074621,Conjuctival epithelium
1456,779,3.57142857142857,Conjuctival epithelium
16663,3794,5.21514733241313,Corneal epithelium
13700,3737,13.3795620437956,Limbal epithelium
1256,731,6.44904458598726,Conjuctival epithelium
9150,2455,10.8743169398907,Ocular epithelium
8141,2476,12.3940547844245,Ocular epithelium
8456,2288,10.5014191106906,Ocular epithelium
16056,3642,8.42052815146986,Ocular epithelium
20970,4353,13.5431568907964,Corneal epithelium
14378,3774,12.9225205174572,Limbal epithelium
20595,3992,12.9594561786841,Ocular epithelium
1742,880,2.41102181400689,Corneal epithelium
5880,2195,14.8299319727891,Ocular epithelium
16929,3442,8.65378935554374,Corneal epithelium
124371,9266,7.61511928021806,Ocular epithelium
142958,9387,8.74242784594077,Ocular epithelium
1159,668,2.50215703192407,Conjuctival epithelium
17973,4332,10.4211873365604,Conjuctival epithelium
10961,3060,12.7086944621841,Corneal epithelium
12617,3431,8.67876674328287,Ocular epithelium
9861,2662,11.4897069262752,Limbal epithelium
10588,2678,8.01851152247828,Ocular epithelium
13221,3214,5.28704334014069,Conjuctival epithelium
9916,2940,11.3553852359823,Limbal epithelium
9099,2784,11.0671502362897,Ocular epithelium
11107,2935,7.73386152876564,Ocular epithelium
14354,3006,7.88630346941619,Corneal epithelium
11614,3228,11.0814534182883,Ocular epithelium
8011,2576,11.8586942953439,Ocular epithelium
19087,4247,8.18881961544507,Corneal epithelium
25132,4799,7.95002387394557,Ocular epithelium
14492,3552,11.8962186033674,Ocular epithelium
38308,5504,10.0448992377571,Limbal epithelium
11576,2964,12.5518313752592,Ocular epithelium
38402,5741,10.2130097390761,Conjuctival epithelium
16368,3888,9.4391495601173,Conjuctival epithelium
24505,4702,7.88410528463579,Conjuctival epithelium
27805,5354,9.45153749325661,Ocular epithelium
2531,1238,2.01501382852627,Corneal epithelium
11136,2828,9.72521551724138,Ocular epithelium
9445,2739,10.566437268396,Ocular epithelium
8082,2638,11.1729769858946,Ocular epithelium
13230,3228,7.95918367346939,Ocular epithelium
8843,2387,11.0256700214859,Limbal epithelium
20406,4236,7.96334411447613,Ocular epithelium
5801,2119,12.6012756421307,Limbal epithelium
18203,4473,9.69620392243037,Conjuctival epithelium
11612,2975,9.44712366517396,Ocular epithelium
10061,2776,11.8278501143028,Ocular epithelium
11699,2925,8.18018634071288,Ocular epithelium
13228,3076,7.05322044148775,Ocular epithelium
50117,6958,8.26067003212483,Ocular epithelium
21582,4579,8.8499675655639,Ocular epithelium
7630,2406,11.651376146789,Ocular epithelium
10770,2717,6.07242339832869,Conjuctival epithelium
145311,9750,9.96276950815836,Ocular epithelium
11853,3163,9.66000168733654,Conjuctival epithelium
11017,2718,12.063175093038,Corneal epithelium
28468,5243,10.4819446395953,Corneal epithelium
10539,2580,11.9650820760983,Limbal epithelium
7219,2143,12.0238260146835,Ocular epithelium
12465,3072,7.96630565583634,Ocular epithelium
10258,2508,7.50633651783973,Conjuctival epithelium
1840,938,1.41304347826087,Conjuctival epithelium
2101,867,2.284626368396,Corneal epithelium
98030,8885,7.86289911251658,Ocular epithelium
1350,737,5.40740740740741,Conjuctival epithelium
13549,3309,7.51346962875489,Ocular epithelium
23576,4563,7.71971496437055,Ocular epithelium
2627,1283,1.44651693947469,Corneal epithelium
73555,7957,8.38284277071579,Ocular epithelium
5025,1934,6.72636815920398,Ocular epithelium
1699,871,7.53384343731607,Corneal epithelium
36417,5544,8.9271494082434,Conjuctival epithelium
75418,8449,9.15563923731735,Ocular epithelium
11638,2812,14.2979893452483,Limbal epithelium
2407,954,1.99418363107603,Corneal epithelium
8659,2757,13.0500057743388,Ocular epithelium
15512,3286,7.17509025270758,Conjuctival epithelium
12010,2999,7.74354704412989,Ocular epithelium
7014,2151,9.58083832335329,Ocular epithelium
6983,2274,12.3299441500788,Ocular epithelium
59243,6778,10.0416926894317,Corneal epithelium
11641,3322,9.16587921999828,Ocular epithelium
13935,3398,9.66630785791173,Ocular epithelium
8091,2187,9.19540229885057,Ocular epithelium
24976,4651,14.8902946828956,Corneal epithelium
1058,586,9.26275992438563,Conjuctival epithelium
9740,2811,9.20944558521561,Ocular epithelium
18800,3434,10.0744680851064,Corneal epithelium
17943,3651,12.7124784038344,Ocular epithelium
1209,647,4.63192721257237,Corneal epithelium
2051,907,4.58313018039981,Conjuctival epithelium
69523,8506,10.9287573896408,Ocular epithelium
12234,2902,9.17116233447769,Ocular epithelium
52616,6481,7.70678120723734,Conjuctival epithelium
53194,6874,9.59694702410046,Ocular epithelium
11625,3085,8.53333333333333,Corneal epithelium
22503,4406,9.53650624361196,Ocular epithelium
139498,9559,8.42162611650346,Ocular epithelium
13198,2954,8.84982573117139,Ocular epithelium
40468,5974,8.32262528417515,Ocular epithelium
12893,3695,6.99604436515939,Ocular epithelium
11752,3034,6.22021783526208,Conjuctival epithelium
75547,8135,8.78658318662555,Ocular epithelium
21074,4870,10.3350099648856,Limbal epithelium
6331,2312,9.85626283367557,Ocular epithelium
23206,5067,13.7593725760579,Limbal epithelium
3854,2023,13.8038401660612,Ocular epithelium
24446,5076,10.9793013171889,Corneal epithelium
14688,3317,7.3869825708061,Ocular epithelium
89275,7979,8.62055446653599,Corneal epithelium
36851,6082,10.5505956419093,Ocular epithelium
36037,6247,9.93423425923357,Ocular epithelium
38078,6407,9.14176164714533,Ocular epithelium
11392,3081,10.9462780898876,Ocular epithelium
53004,6376,7.72960531280658,Corneal epithelium
7055,2189,11.9773210489015,Ocular epithelium
10811,2896,9.09259087965961,Ocular epithelium
5255,1932,14.1198858230257,Limbal epithelium
27181,5228,10.9929730326331,Limbal epithelium
106909,8566,7.72713242103097,Ocular epithelium
6441,2243,11.7994100294985,Ocular epithelium
19524,4410,9.58819913952059,Ocular epithelium
87198,7952,7.27539622468405,Ocular epithelium
15572,3533,11.0968404829181,Corneal epithelium
7258,2306,10.5400936897217,Ocular epithelium
11741,2995,7.93799506004599,Corneal epithelium
35400,6227,14.4971751412429,Corneal epithelium
24393,5024,9.08047390644857,Ocular epithelium
41558,5958,8.0225227393041,Ocular epithelium
10554,3009,10.8015918135304,Limbal epithelium
12251,2973,7.13411150110195,Ocular epithelium
13563,3083,12.9322421293224,Ocular epithelium
111309,8990,9.96595064190676,Ocular epithelium
31051,5055,7.93855270361663,Corneal epithelium
20880,4446,13.5967432950192,Limbal epithelium
55500,6727,12.2396396396396,Corneal epithelium
20623,4295,9.04330116859817,Ocular epithelium
13482,3625,11.4523067794096,Limbal epithelium
33481,5435,7.70586302679131,Ocular epithelium
8467,2793,12.1766859572458,Ocular epithelium
10667,2836,12.4964844848598,Corneal epithelium
10120,2626,8.40909090909091,Ocular epithelium
11094,2823,8.98683973318911,Ocular epithelium
23269,4181,10.6880398813873,Corneal epithelium
1173,636,4.51832907075874,Corneal epithelium
1514,872,9.5112285336856,Conjuctival epithelium
7779,2385,12.9965291168531,Limbal epithelium
